query_index,query_path,query_pid,baseline_best_true_rank,baseline_rank1_correct,aqe_best_true_rank,aqe_rank1_correct,aqe_top20_movement,dba_best_true_rank,dba_rank1_correct,dba_top20_movement,aqe_dba_best_true_rank,aqe_dba_rank1_correct,aqe_dba_top20_movement
1175,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0712_c5_f0186686.jpg,712,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1176,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0712_c6_f0165928.jpg,712,79,False,708,False,stayed_outside20,68,False,stayed_outside20,1016,False,stayed_outside20
1177,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0717_c1_f0180377.jpg,717,24,False,40,False,stayed_outside20,119,False,stayed_outside20,229,False,stayed_outside20
1178,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0717_c5_f0188960.jpg,717,15,False,49,False,inside20_to_outside20,3,False,stayed_inside20,3,False,stayed_inside20
1179,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0717_c6_f0167712.jpg,717,331,False,1967,False,stayed_outside20,389,False,stayed_outside20,2202,False,stayed_outside20
1180,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0718_c1_f0181440.jpg,718,759,False,1002,False,stayed_outside20,1840,False,stayed_outside20,2416,False,stayed_outside20
1181,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0718_c2_f0181635.jpg,718,50,False,302,False,stayed_outside20,175,False,stayed_outside20,1565,False,stayed_outside20
1182,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0718_c3_f0156807.jpg,718,53,False,544,False,stayed_outside20,196,False,stayed_outside20,1176,False,stayed_outside20
1183,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0718_c4_f0151390.jpg,718,137,False,173,False,stayed_outside20,174,False,stayed_outside20,388,False,stayed_outside20
1184,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0722_c1_f0182039.jpg,722,219,False,116,False,stayed_outside20,243,False,stayed_outside20,134,False,stayed_outside20
1185,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0722_c2_f0186607.jpg,722,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1186,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0722_c5_f0192213.jpg,722,3,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1187,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0722_c6_f0171355.jpg,722,7,False,3,False,stayed_inside20,7,False,stayed_inside20,45,False,inside20_to_outside20
1188,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0726_c1_f0182271.jpg,726,52,False,190,False,stayed_outside20,62,False,stayed_outside20,196,False,stayed_outside20
1189,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0726_c2_f0182392.jpg,726,17,False,9,False,stayed_inside20,1,True,stayed_inside20,3,False,stayed_inside20
1190,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0726_c3_f0158108.jpg,726,15,False,723,False,inside20_to_outside20,20,False,stayed_inside20,1362,False,inside20_to_outside20
1191,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0726_c4_f0152264.jpg,726,129,False,41,False,stayed_outside20,173,False,stayed_outside20,45,False,stayed_outside20
1192,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0729_c1_f0183229.jpg,729,52,False,317,False,stayed_outside20,390,False,stayed_outside20,802,False,stayed_outside20
1193,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0729_c2_f0197943.jpg,729,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1194,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0729_c5_f0214921.jpg,729,1,True,1,True,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1195,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0729_c6_f0197978.jpg,729,2,False,1,True,stayed_inside20,16,False,stayed_inside20,22,False,inside20_to_outside20
1196,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0733_c1_f0184116.jpg,733,60,False,406,False,stayed_outside20,8,False,outside20_to_inside20,30,False,stayed_outside20
1197,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0733_c2_f0183841.jpg,733,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1198,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0733_c5_f0186008.jpg,733,1,True,2,False,stayed_inside20,1,True,stayed_inside20,10,False,stayed_inside20
1199,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0733_c6_f0161471.jpg,733,1,True,43,False,inside20_to_outside20,1,True,stayed_inside20,12,False,stayed_inside20
1200,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0733_c7_f0166436.jpg,733,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1201,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0734_c1_f0185042.jpg,734,49,False,256,False,stayed_outside20,202,False,stayed_outside20,652,False,stayed_outside20
1202,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0734_c2_f0185107.jpg,734,71,False,45,False,stayed_outside20,337,False,stayed_outside20,247,False,stayed_outside20
1203,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0736_c1_f0185189.jpg,736,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1204,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0736_c8_f0141084.jpg,736,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1205,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c1_f0185790.jpg,738,200,False,347,False,stayed_outside20,177,False,stayed_outside20,643,False,stayed_outside20
1206,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c2_f0185448.jpg,738,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1207,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c5_f0180062.jpg,738,497,False,249,False,stayed_outside20,173,False,stayed_outside20,109,False,stayed_outside20
1208,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c6_f0155308.jpg,738,1,True,1,True,stayed_inside20,3,False,stayed_inside20,2,False,stayed_inside20
1209,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0741_c1_f0186294.jpg,741,6,False,10,False,stayed_inside20,11,False,stayed_inside20,13,False,stayed_inside20
1210,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0741_c2_f0186066.jpg,741,11,False,79,False,inside20_to_outside20,42,False,inside20_to_outside20,156,False,inside20_to_outside20
1211,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0742_c1_f0186694.jpg,742,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1212,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0742_c5_f0195520.jpg,742,3,False,1,True,stayed_inside20,28,False,inside20_to_outside20,49,False,inside20_to_outside20
1213,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0742_c6_f0174632.jpg,742,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1214,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0742_c7_f0177207.jpg,742,12,False,13,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1215,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c1_f0187015.jpg,743,3,False,59,False,inside20_to_outside20,17,False,stayed_inside20,470,False,inside20_to_outside20
1216,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c2_f0186972.jpg,743,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1217,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c5_f0189133.jpg,743,26,False,25,False,stayed_outside20,22,False,stayed_outside20,13,False,outside20_to_inside20
1218,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c6_f0165634.jpg,743,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1219,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0746_c1_f0187681.jpg,746,1,True,4,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1220,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0746_c8_f0143434.jpg,746,3,False,1,True,stayed_inside20,4,False,stayed_inside20,7,False,stayed_inside20
1221,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0748_c1_f0188781.jpg,748,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1222,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0748_c2_f0193606.jpg,748,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1223,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0748_c5_f0199513.jpg,748,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1224,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0748_c6_f0179783.jpg,748,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1225,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0749_c1_f0188863.jpg,749,4,False,1,True,stayed_inside20,4,False,stayed_inside20,4,False,stayed_inside20
1226,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0749_c2_f0194282.jpg,749,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1227,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0749_c5_f0199170.jpg,749,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1228,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0749_c6_f0179171.jpg,749,963,False,6380,False,stayed_outside20,630,False,stayed_outside20,7590,False,stayed_outside20
1229,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c1_f0188299.jpg,750,361,False,617,False,stayed_outside20,918,False,stayed_outside20,2257,False,stayed_outside20
1230,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c2_f0194213.jpg,750,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1231,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c5_f0199210.jpg,750,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1232,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c6_f0179999.jpg,750,2,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1233,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c1_f0188413.jpg,752,852,False,313,False,stayed_outside20,625,False,stayed_outside20,655,False,stayed_outside20
1234,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c2_f0192518.jpg,752,406,False,343,False,stayed_outside20,321,False,stayed_outside20,549,False,stayed_outside20
1235,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c3_f0169378.jpg,752,924,False,796,False,stayed_outside20,668,False,stayed_outside20,695,False,stayed_outside20
1236,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c4_f0166331.jpg,752,1381,False,1425,False,stayed_outside20,1710,False,stayed_outside20,1400,False,stayed_outside20
1237,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0754_c1_f0188999.jpg,754,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1238,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0754_c8_f0150030.jpg,754,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1239,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0755_c1_f0189331.jpg,755,5,False,2,False,stayed_inside20,4,False,stayed_inside20,6,False,stayed_inside20
1240,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0755_c2_f0189161.jpg,755,2,False,2,False,stayed_inside20,1,True,stayed_inside20,5,False,stayed_inside20
1241,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0756_c1_f0189583.jpg,756,2408,False,3329,False,stayed_outside20,5360,False,stayed_outside20,9298,False,stayed_outside20
1242,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0756_c2_f0188508.jpg,756,337,False,348,False,stayed_outside20,235,False,stayed_outside20,252,False,stayed_outside20
1243,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c1_f0189638.jpg,757,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1244,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c2_f0193511.jpg,757,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1245,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c5_f0197649.jpg,757,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1246,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c6_f0176371.jpg,757,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1247,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c7_f0178858.jpg,757,78,False,15,False,outside20_to_inside20,156,False,stayed_outside20,41,False,stayed_outside20
1248,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0758_c1_f0190129.jpg,758,2,False,7,False,stayed_inside20,3,False,stayed_inside20,2,False,stayed_inside20
1249,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0758_c7_f0173346.jpg,758,70,False,558,False,stayed_outside20,231,False,stayed_outside20,638,False,stayed_outside20
1250,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0760_c1_f0190445.jpg,760,1844,False,2045,False,stayed_outside20,969,False,stayed_outside20,1347,False,stayed_outside20
1251,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0760_c8_f0145895.jpg,760,3183,False,3861,False,stayed_outside20,8457,False,stayed_outside20,10739,False,stayed_outside20
1252,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0763_c1_f0191379.jpg,763,1143,False,8263,False,stayed_outside20,1554,False,stayed_outside20,3181,False,stayed_outside20
1253,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0763_c2_f0196273.jpg,763,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1254,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0763_c3_f0173182.jpg,763,4,False,720,False,inside20_to_outside20,7,False,stayed_inside20,8,False,stayed_inside20
1255,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0765_c1_f0191688.jpg,765,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1256,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0765_c2_f0195693.jpg,765,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1257,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0765_c3_f0173201.jpg,765,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1258,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c1_f0191477.jpg,766,4,False,13,False,stayed_inside20,4,False,stayed_inside20,23,False,inside20_to_outside20
1259,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c2_f0194175.jpg,766,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1260,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c5_f0198391.jpg,766,66,False,470,False,stayed_outside20,149,False,stayed_outside20,333,False,stayed_outside20
1261,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c6_f0176828.jpg,766,46,False,14,False,outside20_to_inside20,28,False,stayed_outside20,23,False,stayed_outside20
1262,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c7_f0179860.jpg,766,70,False,41,False,stayed_outside20,55,False,stayed_outside20,58,False,stayed_outside20
1263,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0769_c1_f0192691.jpg,769,585,False,680,False,stayed_outside20,500,False,stayed_outside20,594,False,stayed_outside20
1264,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0769_c2_f0192026.jpg,769,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1265,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0769_c5_f0194505.jpg,769,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1266,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0769_c6_f0170002.jpg,769,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1267,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0772_c1_f0193005.jpg,772,8,False,82,False,inside20_to_outside20,13,False,stayed_inside20,51,False,inside20_to_outside20
1268,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0772_c2_f0193199.jpg,772,2472,False,4877,False,stayed_outside20,3305,False,stayed_outside20,6100,False,stayed_outside20
1269,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0773_c1_f0193290.jpg,773,187,False,1732,False,stayed_outside20,292,False,stayed_outside20,1438,False,stayed_outside20
1270,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0773_c2_f0198704.jpg,773,27,False,28,False,stayed_outside20,308,False,stayed_outside20,591,False,stayed_outside20
1271,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c1_f0194544.jpg,775,1,True,7,False,stayed_inside20,9,False,stayed_inside20,16,False,stayed_inside20
1272,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c2_f0198140.jpg,775,6,False,12,False,stayed_inside20,2,False,stayed_inside20,9,False,stayed_inside20
1273,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c3_f0175874.jpg,775,388,False,263,False,stayed_outside20,358,False,stayed_outside20,212,False,stayed_outside20
1274,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c4_f0173821.jpg,775,21,False,67,False,stayed_outside20,25,False,stayed_outside20,65,False,stayed_outside20
1275,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c1_f0195309.jpg,777,17,False,40,False,inside20_to_outside20,93,False,inside20_to_outside20,149,False,inside20_to_outside20
1276,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c2_f0199405.jpg,777,7,False,11,False,stayed_inside20,3,False,stayed_inside20,5,False,stayed_inside20
1277,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c3_f0176760.jpg,777,8,False,10,False,stayed_inside20,8,False,stayed_inside20,157,False,inside20_to_outside20
1278,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c4_f0174618.jpg,777,36,False,65,False,stayed_outside20,65,False,stayed_outside20,171,False,stayed_outside20
1279,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0781_c1_f0196318.jpg,781,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1280,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0781_c2_f0200367.jpg,781,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1281,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0781_c5_f0205158.jpg,781,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1282,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0781_c6_f0184266.jpg,781,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1283,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c1_f0199087.jpg,786,80,False,122,False,stayed_outside20,173,False,stayed_outside20,513,False,stayed_outside20
1284,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c6_f0178739.jpg,786,6,False,3,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1285,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c7_f0182922.jpg,786,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1286,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c8_f0156589.jpg,786,755,False,1400,False,stayed_outside20,1197,False,stayed_outside20,2330,False,stayed_outside20
1287,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0787_c1_f0199071.jpg,787,5,False,7,False,stayed_inside20,1,True,stayed_inside20,15,False,stayed_inside20
1288,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0787_c8_f0155739.jpg,787,302,False,526,False,stayed_outside20,1508,False,stayed_outside20,913,False,stayed_outside20
1289,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c1_f0199532.jpg,788,13,False,38,False,inside20_to_outside20,20,False,stayed_inside20,13,False,stayed_inside20
