baseline_false_path,baseline_false_pid,baseline_false_visual_similarity,best_true_path,best_true_rank_after,best_true_rank_before,best_true_visual_similarity,false_semantic_adjustment,funnel_stage,query_index,query_path,query_pid,semantic_corrected_rank1,true_in_ambiguity,true_in_top20,true_minus_false_visual_gap,true_semantic_adjustment
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0337_c1_f0106139.jpg,337,0.8503363132476807,,,,,,B,1205,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c1_f0185790.jpg,738,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1314_c2_f0070715.jpg,1314,0.8075435161590576,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0738_c5_f0179702.jpg,2,2,0.8038768172264099,0.0,F,1206,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c2_f0185448.jpg,738,False,True,True,-0.003666698932647705,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0631_c5_f0182397.jpg,631,0.8674604296684265,,,,,,B,1207,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0738_c5_f0180062.jpg,738,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0594_c1_f0155812.jpg,594,0.8496508002281189,,,,,,C,1209,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0741_c1_f0186294.jpg,741,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0488_c2_f0127897.jpg,488,0.8546508550643921,,,,,,C,1210,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0741_c2_f0186066.jpg,741,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0201_c5_f0091591.jpg,201,0.778334379196167,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0742_c1_f0186814.jpg,2,3,0.7607172727584839,1.0,F,1212,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0742_c5_f0195520.jpg,742,False,True,True,-0.017617106437683105,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2768_c3_f0199641.jpg,2768,0.8446690440177917,,,,,,C,1214,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0742_c7_f0177207.jpg,742,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0361_c1_f0108519.jpg,361,0.7961275577545166,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0743_c5_f0189733.jpg,5,3,0.7939660549163818,-1.0,F,1215,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c1_f0187015.jpg,743,False,True,True,-0.0021615028381347656,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2988_c5_f0088668.jpg,2988,0.8006349802017212,,,,,,B,1217,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0743_c5_f0189133.jpg,743,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6407_c8_f0077754.jpg,6407,0.8306691646575928,,,,,,C,1220,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0746_c8_f0143434.jpg,746,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0765_c1_f0191808.jpg,765,0.8296828269958496,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0748_c2_f0193486.jpg,1,2,0.8250476121902466,-0.5,E,1221,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0748_c1_f0188781.jpg,748,True,True,True,-0.004635214805603027,0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0594_c1_f0155812.jpg,594,0.8747888803482056,,,,,,C,1225,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0749_c1_f0188863.jpg,749,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0748_c6_f0179063.jpg,748,0.8238840103149414,,,,,,B,1228,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0749_c6_f0179171.jpg,749,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0151_c1_f0081874.jpg,151,0.9166334867477417,,,,,,B,1229,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c1_f0188299.jpg,750,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4504_c6_f0110012.jpg,4504,0.8903690576553345,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0750_c2_f0193373.jpg,2,2,0.8801702857017517,1.0,F,1232,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0750_c6_f0179999.jpg,750,False,True,True,-0.010198771953582764,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0078_c1_f0066312.jpg,78,0.7889715433120728,,,,,,B,1233,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c1_f0188413.jpg,752,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0492_c2_f0132714.jpg,492,0.8278651237487793,,,,,,B,1234,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c2_f0192518.jpg,752,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0027_c3_f0029562.jpg,27,0.8443265557289124,,,,,,B,1235,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c3_f0169378.jpg,752,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0492_c4_f0107230.jpg,492,0.8608981966972351,,,,,,B,1236,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0752_c4_f0166331.jpg,752,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0756_c1_f0189343.jpg,756,0.9025171399116516,,,,,,C,1239,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0755_c1_f0189331.jpg,755,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0756_c2_f0189348.jpg,756,0.8726727366447449,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0755_c1_f0189211.jpg,2,2,0.861724853515625,0.0,F,1240,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0755_c2_f0189161.jpg,755,False,True,True,-0.010947883129119873,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0755_c1_f0189571.jpg,755,0.9319126605987549,,,,,,B,1241,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0756_c1_f0189583.jpg,756,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1328_c2_f0073933.jpg,1328,0.8575109243392944,,,,,,B,1242,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0756_c2_f0188508.jpg,756,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4774_c6_f0185244.jpg,4774,0.8100112676620483,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0757_c7_f0178978.jpg,1,2,0.8023434281349182,-1.0,E,1246,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c6_f0176371.jpg,757,True,True,True,-0.007667839527130127,-0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0197_c7_f0079317.jpg,197,0.7717187404632568,,,,,,B,1247,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0757_c7_f0178858.jpg,757,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0201_c5_f0091711.jpg,201,0.8079313039779663,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0758_c7_f0172986.jpg,5,2,0.8023849725723267,1.0,F,1248,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0758_c1_f0190129.jpg,758,False,True,True,-0.0055463314056396484,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0459_c7_f0106809.jpg,459,0.865874171257019,,,,,,B,1249,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0758_c7_f0173346.jpg,758,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0702_c1_f0174163.jpg,702,0.899713397026062,,,,,,B,1250,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0760_c1_f0190445.jpg,760,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0593_c8_f0110728.jpg,593,0.8352421522140503,,,,,,B,1251,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0760_c8_f0145895.jpg,760,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0571_c1_f0151201.jpg,571,0.8742498755455017,,,,,,B,1252,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0763_c1_f0191379.jpg,763,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0106_c3_f0047180.jpg,106,0.7970807552337646,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0763_c2_f0195673.jpg,6,4,0.7883350253105164,-1.0,F,1254,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0763_c3_f0173182.jpg,763,False,True,True,-0.008745729923248291,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0080_c3_f0047024.jpg,80,0.8188027739524841,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0765_c2_f0195573.jpg,2,2,0.8084888458251953,0.5,F,1257,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0765_c3_f0173201.jpg,765,False,True,True,-0.010313928127288818,0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0329_c1_f0105367.jpg,329,0.8148387670516968,,,,,,C,1258,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c1_f0191477.jpg,766,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6813_c8_f0076267.jpg,6813,0.8116565942764282,,,,,,B,1260,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c5_f0198391.jpg,766,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4646_c7_f0150578.jpg,4646,0.8645418882369995,,,,,,B,1261,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c6_f0176828.jpg,766,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0285_c3_f0081587.jpg,285,0.888602614402771,,,,,,B,1262,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0766_c7_f0179860.jpg,766,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0072_c1_f0064974.jpg,72,0.9115594029426575,,,,,,B,1263,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0769_c1_f0192691.jpg,769,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0292_c1_f0099477.jpg,292,0.8253133893013,,,,,,C,1267,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0772_c1_f0193005.jpg,772,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0608_c2_f0162237.jpg,608,0.7812719345092773,,,,,,B,1268,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0772_c2_f0193199.jpg,772,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0358_c1_f0107617.jpg,358,0.7769775986671448,,,,,,B,1269,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0773_c1_f0193290.jpg,773,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0466_c2_f0129159.jpg,466,0.742569625377655,,,,,,B,1270,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0773_c2_f0198704.jpg,773,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0820_c2_f0215014.jpg,820,0.861386775970459,,,,,,C,1272,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c2_f0198140.jpg,775,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1626_c3_f0098059.jpg,1626,0.809156596660614,,,,,,B,1273,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c3_f0175874.jpg,775,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1642_c4_f0098874.jpg,1642,0.8352141380310059,,,,,,B,1274,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0775_c4_f0173821.jpg,775,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0276_c1_f0098021.jpg,276,0.8313969373703003,,,,,,C,1275,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c1_f0195309.jpg,777,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1642_c2_f0123545.jpg,1642,0.849484920501709,,,,,,C,1276,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c2_f0199405.jpg,777,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0672_c6_f0157043.jpg,672,0.8109186887741089,,,,,,C,1277,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c3_f0176760.jpg,777,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1642_c4_f0098754.jpg,1642,0.79690021276474,,,,,,B,1278,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0777_c4_f0174618.jpg,777,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0257_c2_f0096821.jpg,257,0.7840300798416138,,,,,,B,1283,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c1_f0199087.jpg,786,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0766_c6_f0176708.jpg,766,0.85331791639328,,,,,,C,1284,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c6_f0178739.jpg,786,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0431_c8_f0076074.jpg,431,0.8392869234085083,,,,,,B,1286,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c8_f0156589.jpg,786,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0826_c1_f0210014.jpg,826,0.8125364780426025,,,,,,C,1287,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0787_c1_f0199071.jpg,787,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4113_c8_f0024055.jpg,4113,0.7921130061149597,,,,,,B,1288,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0787_c8_f0155739.jpg,787,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0239_c1_f0094693.jpg,239,0.8530284762382507,,,,,,C,1289,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c1_f0199532.jpg,788,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0068_c2_f0067824.jpg,68,0.8265392780303955,,,,,,B,1290,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c2_f0200573.jpg,788,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1758_c3_f0125782.jpg,1758,0.8406455516815186,,,,,,B,1291,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c3_f0175923.jpg,788,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0078_c4_f0033685.jpg,78,0.7818132638931274,,,,,,B,1292,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c4_f0170496.jpg,788,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0705_c6_f0163490.jpg,705,0.793994128704071,,,,,,B,1293,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0790_c1_f0200112.jpg,790,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c6_f0129721.jpg,4563,0.8488274812698364,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0790_c4_f0169903.jpg,1,2,0.8377348184585571,-0.5,E,1295,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0790_c3_f0175572.jpg,790,True,True,True,-0.011092662811279297,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c7_f0132167.jpg,4563,0.8046895265579224,,,,,,C,1296,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0790_c4_f0169663.jpg,790,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0760_c1_f0190565.jpg,760,0.8784599900245667,,,,,,B,1297,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c1_f0200160.jpg,791,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0061_c2_f0066345.jpg,61,0.8148512840270996,,,,,,B,1298,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c6_f0177898.jpg,791,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4321_c7_f0081942.jpg,4321,0.7853342294692993,,,,,,C,1299,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c7_f0182278.jpg,791,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4699_c7_f0164597.jpg,4699,0.7782596349716187,,,,,,B,1300,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c8_f0156066.jpg,791,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0332_c5_f0115051.jpg,332,0.7905837297439575,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0792_c8_f0155705.jpg,2,2,0.7875181436538696,1.0,F,1301,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0792_c1_f0200158.jpg,792,False,True,True,-0.0030655860900878906,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0500_c1_f0129634.jpg,500,0.8727203011512756,,,,,,B,1303,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0794_c1_f0200202.jpg,794,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0287_c2_f0099015.jpg,287,0.8888452053070068,,,,,,C,1304,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0794_c2_f0204788.jpg,794,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0238_c1_f0095093.jpg,238,0.8281141519546509,,,,,,B,1307,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0804_c1_f0204340.jpg,804,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1785_c3_f0131261.jpg,1785,0.9045119285583496,,,,,,B,1309,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0804_c3_f0187070.jpg,804,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0033_c1_f0057586.jpg,33,0.8437312245368958,,,,,,B,1310,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c1_f0204615.jpg,806,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1104_c2_f0210299.jpg,1104,0.8331165313720703,,,,,,B,1311,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c2_f0207320.jpg,806,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0570_c3_f0133227.jpg,570,0.8500332236289978,,,,,,B,1312,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c3_f0184124.jpg,806,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1104_c4_f0187723.jpg,1104,0.87251877784729,,,,,,B,1313,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c4_f0180979.jpg,806,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0212_c1_f0090730.jpg,212,0.8366241455078125,,,,,,B,1314,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0807_c1_f0101261.jpg,807,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0299_c8_f0056866.jpg,299,0.8556156158447266,,,,,,B,1315,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0807_c8_f0058266.jpg,807,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0612_c4_f0138461.jpg,612,0.788205623626709,,,,,,C,1317,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0809_c8_f0162346.jpg,809,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0204_c1_f0090870.jpg,204,0.7783918976783752,,,,,,B,1318,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0810_c1_f0205508.jpg,810,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0812_c2_f0206162.jpg,812,0.7982265949249268,,,,,,B,1319,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0810_c2_f0208641.jpg,810,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6476_c8_f0055378.jpg,6476,0.8034095764160156,,,,,,B,1320,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0810_c3_f0185898.jpg,810,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0361_c1_f0108159.jpg,361,0.9132851362228394,,,,,,B,1321,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0812_c1_f0205728.jpg,812,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0729_c2_f0196519.jpg,729,0.803114116191864,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0812_c5_f0208591.jpg,8,2,0.802009105682373,1.0,F,1322,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0812_c2_f0206282.jpg,812,False,True,True,-0.0011050105094909668,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0576_c1_f0152924.jpg,576,0.8370093107223511,,,,,,B,1325,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c1_f0206925.jpg,816,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1784_c2_f0155482.jpg,1784,0.7706198692321777,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0816_c3_f0182526.jpg,4,4,0.7518410682678223,1.0,F,1326,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c2_f0206679.jpg,816,False,True,True,-0.01877880096435547,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2772_c3_f0177570.jpg,2772,0.8305648565292358,,,,,,B,1327,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c3_f0182166.jpg,816,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2479_c4_f0058787.jpg,2479,0.8225327730178833,,,,,,B,1328,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c4_f0177057.jpg,816,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1811_c3_f0135436.jpg,1811,0.7724776268005371,,,,,,C,1331,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0818_c3_f0183040.jpg,818,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0775_c2_f0198020.jpg,775,0.8628578782081604,,,,,,C,1334,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0820_c2_f0215254.jpg,820,,False,True,,
